CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
96,105780022202400001,202400001,2024-12-26 00:52:00,1027,22,1,2,2,14,1,5008,2024-12-24 19:52:00,2024-12-24 20:52:00,2024-12-25 18:52:00,11.889646,77.040214,two gold bangles kept at the workplace near a park gate was stolen during the afternoon.
97,105810027202500001,202500001,2025-07-13 19:48:00,1138,27,1,1,2,13,2,5002,2025-07-13 16:48:00,2025-07-13 19:48:00,2025-07-13 17:48:00,13.163826,78.287025,"Near an apartment complex, unknown persons robbed the complainant of two gold bangles and fled into the lake-bed area."
98,105650059202500002,202500002,2025-07-29 06:01:00,1256,59,1,1,3,30,2,5009,2025-07-28 22:01:00,2025-07-28 22:01:00,2025-07-29 04:01:00,15.017671,76.51421,"Near a bus stop, an unknown person outraged the modesty of the complainant in the early hours."
99,105780020202500001,202500001,2025-03-13 08:58:00,1069,20,1,1,2,13,1,5014,2025-03-12 09:58:00,2025-03-12 10:58:00,2025-03-13 06:58:00,12.056168,77.094949,"Near a bus stop, unknown persons robbed the complainant of two gold bangles and fled towards the highway."
100,105740036202400001,202400001,2024-06-04 15:06:00,1244,36,1,1,1,22,2,5005,2024-06-04 06:06:00,2024-06-04 09:06:00,2024-06-04 10:06:00,12.987266,76.179346,The complainant was attacked with a weapon near a hospital gate during the afternoon and grievously injured.
101,105710023202500001,202500001,2025-03-27 18:31:00,1268,23,1,2,2,11,1,5021,2025-03-25 19:31:00,2025-03-25 19:31:00,2025-03-27 15:31:00,13.480727,76.961499,On returning from a trip the complainant found the rear door forced and valuables gone.
102,105680039202600001,202600001,2026-03-03 16:29:00,1069,39,1,2,1,21,2,5013,2026-03-03 09:29:00,2026-03-03 12:29:00,2026-03-03 11:29:00,14.105027,75.288151,A quarrel near a bus stop led to the complainant being beaten and hurt.
103,105730011202500002,202500002,2025-06-23 00:24:00,1083,11,1,1,1,20,1,5005,2025-06-20 22:24:00,2025-06-20 23:24:00,2025-06-22 20:24:00,12.537608,76.790743,A murder was reported near a petrol bunk following a dispute in the early hours.
104,105720002202500004,202500004,2025-04-15 02:54:00,1003,2,1,2,2,14,2,5008,2025-04-14 15:54:00,2025-04-14 17:54:00,2025-04-14 23:54:00,12.880884,77.658726,ear studs was found missing from the complainant's shop near a hospital gate during office hours.
105,105710023202500002,202500002,2025-04-12 12:37:00,1068,23,1,2,2,14,2,5004,2025-04-11 23:37:00,2025-04-12 01:37:00,2025-04-12 06:37:00,13.477065,76.934521,a wallet with cash was found missing from the complainant's shop near a petrol bunk at night.
106,105750064202500004,202500004,2025-06-17 03:40:00,1106,64,1,2,4,40,2,5020,2025-06-16 23:40:00,2025-06-17 02:40:00,2025-06-17 00:40:00,12.956575,75.347215,The complainant was cheated of money near a park gate on a false promise in the early hours.
107,105830004202600001,202600001,2026-05-02 13:12:00,1171,4,1,2,4,40,2,5015,2026-05-02 05:12:00,2026-05-02 08:12:00,2026-05-02 08:12:00,13.245355,77.484641,An unknown person defrauded the complainant of cash promising ear studs during the afternoon.
108,105690069202600002,202600002,2026-05-13 22:36:00,1190,69,1,2,1,21,1,5015,2026-05-12 05:36:00,2026-05-12 07:36:00,2026-05-13 19:36:00,13.337274,74.791171,The complainant sustained injuries in an assault near a school during office hours.
109,105750065202400001,202400001,2024-06-06 17:21:00,1059,65,1,1,1,22,1,5001,2024-06-06 06:21:00,2024-06-06 08:21:00,2024-06-06 14:21:00,12.892119,75.334657,An attempt was made on the complainant's life near an apartment complex using a sharp weapon.
110,105740036202500003,202500003,2025-06-29 18:49:00,1072,36,1,2,2,14,2,5023,2025-06-29 10:49:00,2025-06-29 12:49:00,2025-06-29 14:49:00,13.00672,76.193686,two gold bangles was found missing from the complainant's shop near a bank ATM in the early hours.
111,105790058202500002,202500002,2025-09-23 16:19:00,1238,58,1,2,2,12,2,5016,2025-09-23 11:19:00,2025-09-23 12:19:00,2025-09-23 13:19:00,17.186633,76.894331,The complainant's a Hero Splendor was stolen from outside a bus stop.
112,105650060202600001,202600001,2026-05-18 03:18:00,1122,60,1,1,1,22,1,5020,2026-05-16 05:18:00,2026-05-16 06:18:00,2026-05-17 23:18:00,15.003869,76.601377,The complainant was attacked with a weapon near a bank ATM late in the evening and grievously injured.
113,105750063202400001,202400001,2024-04-28 03:38:00,1046,63,1,2,2,11,2,5007,2024-04-27 18:38:00,2024-04-27 19:38:00,2024-04-28 01:38:00,12.8439,75.302393,The complainant found the roof ventilator broken on returning home; two gold bangles and cash were missing.
114,105790056202600001,202600001,2026-01-05 17:05:00,1120,56,1,2,2,14,3,5014,2026-01-05 11:05:00,2026-01-05 14:05:00,2026-01-05 17:05:00,17.24899,77.007918,a wallet with cash kept at the workplace near a vegetable market was stolen in the early hours.
115,105780020202400001,202400001,2024-10-23 00:08:00,1233,20,1,2,1,21,2,5023,2024-10-22 21:08:00,2024-10-23 00:08:00,2024-10-23 00:08:00,12.023089,77.089386,The complainant sustained injuries in an assault near a wedding hall during office hours.
116,105740035202500002,202500002,2025-02-24 20:36:00,1143,35,1,1,3,30,2,5015,2025-02-24 17:36:00,2025-02-24 17:36:00,2025-02-24 19:36:00,13.023939,76.053742,"The complainant, a woman, was harassed and assaulted near a bank ATM at dusk."
117,105680038202400001,202400001,2024-06-20 16:44:00,1013,38,1,2,2,14,1,5010,2024-06-20 01:44:00,2024-06-20 04:44:00,2024-06-20 11:44:00,13.986222,75.237678,Household articles and a wallet with cash were stolen from the complainant's house near a wedding hall.
118,105790058202500003,202500003,2025-01-14 10:16:00,1196,58,1,2,2,12,1,5008,2025-01-13 05:16:00,2025-01-13 08:16:00,2025-01-14 04:16:00,17.197766,76.915281,The complainant's a Royal Enfield was stolen from outside a school.
119,105650061202600001,202600001,2026-02-04 04:14:00,1021,61,1,2,2,14,2,5004,2026-02-03 17:14:00,2026-02-03 19:14:00,2026-02-04 01:14:00,15.18411,76.47192,a wallet with cash kept at the workplace near a petrol bunk was stolen in the early hours.
120,105720002202500005,202500005,2025-02-25 08:33:00,1111,2,1,2,2,11,2,5020,2025-02-25 03:33:00,2025-02-25 03:33:00,2025-02-25 04:33:00,12.859887,77.678963,On returning from a trip the complainant found the main door lock forced and valuables gone.
121,105820033202400001,202400001,2024-06-14 17:17:00,1201,33,1,1,1,20,1,5006,2024-06-14 02:17:00,2024-06-14 05:17:00,2024-06-14 14:17:00,13.699289,77.852524,The deceased was found with injuries near a jewellery shop; murder is suspected.
122,105790058202400001,202400001,2024-01-20 23:09:00,1244,58,1,2,2,14,1,5014,2024-01-20 15:09:00,2024-01-20 18:09:00,2024-01-20 19:09:00,17.210465,76.901925,a handbag was found missing from the complainant's shop near a government office late in the evening.
123,105660047202500003,202500003,2025-07-03 09:05:00,1183,47,1,2,2,11,1,5016,2025-07-01 10:05:00,2025-07-01 10:05:00,2025-07-03 04:05:00,14.067679,76.47715,The house near a temple was burgled via the compound gate; a mobile phone was reported stolen.
124,105790058202400002,202400002,2024-01-17 09:21:00,1018,58,1,1,3,30,2,5024,2024-01-17 01:21:00,2024-01-17 02:21:00,2024-01-17 04:21:00,17.20277,76.911155,"The complainant, a woman, was harassed and assaulted near an apartment complex at dusk."
125,105810029202400001,202400001,2024-03-05 16:27:00,1032,29,1,2,4,40,2,5004,2024-03-05 06:27:00,2024-03-05 08:27:00,2024-03-05 10:27:00,12.999739,78.153816,An unknown person defrauded the complainant of cash promising a mangalsutra during the afternoon.
126,105680037202500001,202500001,2025-03-05 07:51:00,1019,37,1,2,4,40,1,5020,2025-03-02 22:51:00,2025-03-02 23:51:00,2025-03-05 06:51:00,14.036764,75.34669,An unknown person defrauded the complainant of cash promising two gold bangles late in the evening.
127,105750065202400002,202400002,2024-08-15 10:49:00,1027,65,1,1,3,30,1,5021,2024-08-12 14:49:00,2024-08-12 16:49:00,2024-08-15 09:49:00,12.87845,75.338128,"The complainant, a woman, was harassed and assaulted near a bus stop during office hours."
128,105790057202500002,202500002,2025-08-30 01:20:00,1248,57,1,1,2,13,2,5002,2025-08-29 18:20:00,2025-08-29 21:20:00,2025-08-29 22:20:00,17.357308,76.781381,The complainant was assaulted near a bank ATM and a mangalsutra was taken forcibly.
129,105840008202400002,202400002,2024-10-15 09:07:00,1044,8,1,2,4,40,1,5014,2024-10-14 04:07:00,2024-10-14 07:07:00,2024-10-15 05:07:00,12.780971,77.23936,An unknown person defrauded the complainant of cash promising two gold bangles at dusk.
130,105720001202500008,202500008,2025-03-04 11:02:00,1208,1,1,2,2,12,1,5007,2025-03-03 01:02:00,2025-03-03 02:02:00,2025-03-04 11:02:00,12.840312,77.512652,a Hero Splendor parked near a bank ATM was found missing around noon.
131,105710024202600001,202600001,2026-03-19 19:40:00,1106,24,1,2,1,21,2,5022,2026-03-19 11:40:00,2026-03-19 11:40:00,2026-03-19 16:40:00,13.33791,76.947178,The complainant was assaulted with a stick near a school and injured.
132,105840009202500001,202500001,2025-07-29 04:49:00,1216,9,1,1,3,30,2,5009,2025-07-28 22:49:00,2025-07-28 22:49:00,2025-07-29 02:49:00,12.74306,77.370094,"Near a government office, an unknown person outraged the modesty of the complainant at night."
133,105680037202400001,202400001,2024-03-19 15:10:00,1177,37,1,2,2,12,2,5014,2024-03-19 03:10:00,2024-03-19 06:10:00,2024-03-19 10:10:00,14.012965,75.31798,The complainant's a Bajaj Pulsar was stolen from outside an apartment complex.
134,105740034202400001,202400001,2024-08-23 17:23:00,1078,34,1,2,2,12,1,5006,2024-08-20 15:23:00,2024-08-20 16:23:00,2024-08-23 15:23:00,12.919908,76.028813,a TVS scooter parked near a bus stop was found missing at dusk.
135,105550048202500001,202500001,2025-04-04 23:10:00,1151,48,1,2,2,12,3,5016,2025-04-04 17:10:00,2025-04-04 19:10:00,2025-04-04 18:10:00,16.003348,74.877347,a Hero Splendor parked near a wedding hall was found missing late in the evening.
136,105710025202500001,202500001,2025-08-23 16:14:00,1261,25,1,2,4,40,1,5002,2025-08-20 16:14:00,2025-08-20 18:14:00,2025-08-23 13:14:00,13.415461,76.83072,An unknown person defrauded the complainant of cash promising a gold chain during office hours.
137,105620054202600002,202600002,2026-04-02 20:18:00,1171,54,1,1,1,22,2,5003,2026-04-02 14:18:00,2026-04-02 17:18:00,2026-04-02 18:18:00,15.395162,75.055989,An attempt was made on the complainant's life near a hospital gate using a sharp weapon.
138,105810029202400002,202400002,2024-01-28 01:09:00,1034,29,1,1,1,22,2,5020,2024-01-28 00:09:00,2024-01-28 02:09:00,2024-01-28 01:09:00,13.042887,78.172992,An attempt was made on the complainant's life near a wedding hall using a sharp weapon.
139,105770018202400002,202400002,2024-12-31 15:03:00,1085,18,1,1,1,22,2,5018,2024-12-31 05:03:00,2024-12-31 07:03:00,2024-12-31 09:03:00,12.113375,76.497484,An attempt was made on the complainant's life near a jewellery shop using a sharp weapon.
140,105810029202600001,202600001,2026-05-03 08:50:00,1226,29,1,1,3,30,1,5020,2026-05-01 06:50:00,2026-05-01 08:50:00,2026-05-03 06:50:00,13.038467,78.15175,"The complainant, a woman, was harassed and assaulted near a bus stop in the early hours."
141,105770015202400002,202400002,2024-03-20 08:49:00,1154,15,1,2,1,21,2,5022,2024-03-20 00:49:00,2024-03-20 00:49:00,2024-03-20 08:49:00,12.132424,76.36586,A quarrel near an apartment complex led to the complainant being beaten and hurt.
142,105730013202600001,202600001,2026-04-20 02:48:00,1094,13,1,2,2,11,2,5015,2026-04-19 18:48:00,2026-04-19 18:48:00,2026-04-19 22:48:00,12.575363,76.686711,Unknown persons entered through a window grille in the early hours and took gold ornaments and cash.
143,105680037202500002,202500002,2025-07-25 08:02:00,1219,37,1,1,1,20,2,5007,2025-07-24 23:02:00,2025-07-24 23:02:00,2025-07-25 07:02:00,14.013714,75.327493,The deceased was found with injuries near a hospital gate; murder is suspected.
144,105730014202600001,202600001,2026-01-29 15:04:00,1139,14,1,2,4,40,2,5025,2026-01-29 05:04:00,2026-01-29 08:04:00,2026-01-29 13:04:00,12.616951,76.723716,The complainant was cheated of money near a bank ATM on a false promise during the afternoon.
145,105830004202400001,202400001,2024-07-05 04:38:00,1258,4,1,1,1,22,1,5009,2024-07-02 12:38:00,2024-07-02 14:38:00,2024-07-05 03:38:00,13.235332,77.462602,The complainant was attacked with a weapon near a vegetable market at night and grievously injured.
146,105680039202600002,202600002,2026-06-25 09:10:00,1028,39,1,1,3,30,2,5013,2026-06-24 22:10:00,2026-06-25 00:10:00,2026-06-25 06:10:00,14.108723,75.286744,"The complainant, a woman, was harassed and assaulted near a hospital gate during office hours."
147,105660046202500003,202500003,2025-02-26 07:03:00,1019,46,1,1,1,20,1,5015,2025-02-25 11:03:00,2025-02-25 14:03:00,2025-02-26 05:03:00,14.091725,76.552536,The body of a person was found near a government office in the early hours; a case of murder is registered.
148,105730013202500002,202500002,2025-12-09 03:13:00,1205,13,1,1,1,22,2,5008,2025-12-08 21:13:00,2025-12-08 21:13:00,2025-12-09 01:13:00,12.540194,76.676067,An attempt was made on the complainant's life near a park gate using a sharp weapon.
149,105650059202500003,202500003,2025-11-21 23:11:00,1222,59,1,1,3,30,1,5019,2025-11-18 17:11:00,2025-11-18 17:11:00,2025-11-21 17:11:00,15.017022,76.546185,"The complainant, a woman, was harassed and assaulted near a government office around noon."
150,105740035202600001,202600001,2026-04-23 11:41:00,1248,35,1,2,1,21,2,5018,2026-04-23 09:41:00,2026-04-23 12:41:00,2026-04-23 10:41:00,13.027951,76.04079,The complainant was assaulted with a stick near a bank ATM and injured.
151,105660047202500004,202500004,2025-11-19 05:56:00,1062,47,1,2,1,21,2,5025,2025-11-18 21:56:00,2025-11-18 23:56:00,2025-11-19 02:56:00,14.097347,76.485029,The complainant was assaulted with a stick near a government office and injured.
152,105790055202500003,202500003,2025-05-02 12:15:00,1129,55,1,1,1,20,1,5018,2025-05-01 21:15:00,2025-05-02 00:15:00,2025-05-02 07:15:00,17.282512,76.786644,The body of a person was found near a jewellery shop in the early hours; a case of murder is registered.
153,105680039202400001,202400001,2024-08-03 18:58:00,1216,39,1,1,2,13,2,5004,2024-08-03 05:58:00,2024-08-03 06:58:00,2024-08-03 13:58:00,14.099766,75.327835,The complainant was assaulted near a bank ATM and a handbag was taken forcibly.
154,105670041202500001,202500001,2025-08-12 08:07:00,1144,41,1,2,2,14,2,5007,2025-08-12 02:07:00,2025-08-12 02:07:00,2025-08-12 07:07:00,14.442386,75.94675,The complainant reported theft of a handbag from the premises near a wedding hall.
155,105790055202500004,202500004,2025-09-06 16:09:00,1136,55,1,2,4,40,2,5010,2025-09-06 08:09:00,2025-09-06 11:09:00,2025-09-06 16:09:00,17.240934,76.758537,An unknown person defrauded the complainant of cash promising a mangalsutra around noon.
156,105650059202400001,202400001,2024-03-28 05:30:00,1170,59,1,2,4,40,2,5008,2024-03-28 00:30:00,2024-03-28 03:30:00,2024-03-28 05:30:00,14.985874,76.503563,An unknown person defrauded the complainant of cash promising a handbag around noon.
157,105770017202400003,202400003,2024-04-01 19:45:00,1135,17,1,1,1,22,3,5017,2024-04-01 10:45:00,2024-04-01 12:45:00,2024-04-01 16:45:00,12.162768,76.391665,The complainant was attacked with a weapon near a bus stop around noon and grievously injured.
158,105780021202500001,202500001,2025-12-23 22:27:00,1063,21,1,2,2,14,2,5012,2025-12-23 14:27:00,2025-12-23 14:27:00,2025-12-23 22:27:00,11.966468,77.202,ear studs kept at the workplace near a vegetable market was stolen around noon.
