InvOccuranceTimeID,CaseMasterID,OccuranceFromDate,OccuranceToDate,DayNight
1649,1649,2024-06-18 23:28:00,2024-06-19 01:28:00,Night
1650,1650,2024-09-17 18:54:00,2024-09-17 20:54:00,Day
1651,1651,2025-12-19 04:54:00,2025-12-19 05:54:00,Night
1652,1652,2026-06-14 03:36:00,2026-06-14 06:36:00,Night
1653,1653,2024-03-25 21:53:00,2024-03-26 00:53:00,Night
1654,1654,2024-11-27 13:11:00,2024-11-27 16:11:00,Day
1655,1655,2024-02-17 14:00:00,2024-02-17 15:00:00,Day
1656,1656,2025-04-07 03:06:00,2025-04-07 04:06:00,Night
1657,1657,2026-04-10 19:39:00,2026-04-10 19:39:00,Night
1658,1658,2024-02-01 21:49:00,2024-02-01 21:49:00,Night
1659,1659,2025-07-10 17:55:00,2025-07-10 17:55:00,Day
1660,1660,2025-02-19 01:46:00,2025-02-19 04:46:00,Night
1661,1661,2025-05-06 02:14:00,2025-05-06 04:14:00,Night
1662,1662,2025-09-27 21:29:00,2025-09-27 21:29:00,Night
1663,1663,2024-01-12 11:02:00,2024-01-12 11:02:00,Day
1664,1664,2024-07-27 20:02:00,2024-07-27 20:02:00,Night
1665,1665,2025-10-31 05:09:00,2025-10-31 06:09:00,Night
1666,1666,2024-07-08 11:42:00,2024-07-08 12:42:00,Day
1667,1667,2024-10-24 00:13:00,2024-10-24 02:13:00,Night
1668,1668,2024-12-27 16:52:00,2024-12-27 19:52:00,Day
1669,1669,2026-06-07 03:27:00,2026-06-07 04:27:00,Night
1670,1670,2026-03-01 19:01:00,2026-03-01 19:01:00,Night
1671,1671,2025-10-09 18:02:00,2025-10-09 18:02:00,Day
1672,1672,2024-04-14 13:21:00,2024-04-14 16:21:00,Day
1673,1673,2026-01-19 23:13:00,2026-01-19 23:13:00,Night
1674,1674,2025-08-25 08:56:00,2025-08-25 08:56:00,Day
1675,1675,2024-06-25 12:39:00,2024-06-25 13:39:00,Day
1676,1676,2025-01-03 01:35:00,2025-01-03 02:35:00,Night
1677,1677,2024-08-28 15:40:00,2024-08-28 16:40:00,Day
1678,1678,2024-06-01 05:10:00,2024-06-01 06:10:00,Night
1679,1679,2024-06-29 16:46:00,2024-06-29 17:46:00,Day
1680,1680,2025-06-12 19:58:00,2025-06-12 19:58:00,Night
1681,1681,2024-09-06 13:47:00,2024-09-06 14:47:00,Day
1682,1682,2025-09-18 05:29:00,2025-09-18 06:29:00,Night
1683,1683,2024-04-25 14:20:00,2024-04-25 16:20:00,Day
1684,1684,2024-08-12 21:43:00,2024-08-12 22:43:00,Night
1685,1685,2026-03-26 22:01:00,2026-03-26 22:01:00,Night
1686,1686,2024-07-20 01:49:00,2024-07-20 03:49:00,Night
1687,1687,2025-06-22 15:08:00,2025-06-22 17:08:00,Day
1688,1688,2024-05-15 14:28:00,2024-05-15 17:28:00,Day
1689,1689,2026-02-25 00:20:00,2026-02-25 03:20:00,Night
1690,1690,2025-05-01 08:41:00,2025-05-01 10:41:00,Day
1691,1691,2025-03-15 19:34:00,2025-03-15 19:34:00,Night
1692,1692,2024-03-17 01:11:00,2024-03-17 03:11:00,Night
1693,1693,2024-02-14 08:15:00,2024-02-14 09:15:00,Day
1694,1694,2026-01-24 20:06:00,2026-01-24 21:06:00,Night
1695,1695,2026-05-05 14:23:00,2026-05-05 14:23:00,Day
1696,1696,2025-07-12 04:21:00,2025-07-12 04:21:00,Night
1697,1697,2024-01-16 06:25:00,2024-01-16 08:25:00,Day
1698,1698,2025-11-10 15:49:00,2025-11-10 17:49:00,Day
1699,1699,2025-10-22 02:48:00,2025-10-22 04:48:00,Night
1700,1700,2025-07-20 14:18:00,2025-07-20 17:18:00,Day
1701,1701,2026-01-13 10:27:00,2026-01-13 10:27:00,Day
1702,1702,2025-02-13 21:25:00,2025-02-13 21:25:00,Night
1703,1703,2025-05-26 19:28:00,2025-05-26 22:28:00,Night
1704,1704,2026-06-03 23:38:00,2026-06-03 23:38:00,Night
1705,1705,2026-02-21 15:56:00,2026-02-21 17:56:00,Day
1706,1706,2026-05-07 15:18:00,2026-05-07 16:18:00,Day
1707,1707,2024-09-25 21:37:00,2024-09-26 00:37:00,Night
1708,1708,2025-07-12 21:30:00,2025-07-12 23:30:00,Night
1709,1709,2025-09-24 01:47:00,2025-09-24 04:47:00,Night
1710,1710,2025-10-12 04:03:00,2025-10-12 06:03:00,Night
1711,1711,2025-06-26 06:29:00,2025-06-26 06:29:00,Day
1712,1712,2024-08-11 01:23:00,2024-08-11 03:23:00,Night
1713,1713,2024-12-09 11:44:00,2024-12-09 14:44:00,Day
1714,1714,2024-10-08 19:35:00,2024-10-08 19:35:00,Night
1715,1715,2024-03-04 22:27:00,2024-03-04 22:27:00,Night
1716,1716,2025-04-16 10:01:00,2025-04-16 13:01:00,Day
1717,1717,2024-06-21 20:55:00,2024-06-21 22:55:00,Night
1718,1718,2026-04-15 22:30:00,2026-04-15 22:30:00,Night
1719,1719,2025-06-21 22:24:00,2025-06-21 23:24:00,Night
1720,1720,2025-10-28 00:59:00,2025-10-28 00:59:00,Night
1721,1721,2024-06-30 04:10:00,2024-06-30 05:10:00,Night
1722,1722,2024-01-16 13:13:00,2024-01-16 14:13:00,Day
1723,1723,2024-06-14 10:54:00,2024-06-14 13:54:00,Day
1724,1724,2024-02-04 23:19:00,2024-02-04 23:19:00,Night
1725,1725,2025-09-12 18:30:00,2025-09-12 21:30:00,Day
1726,1726,2024-04-09 10:16:00,2024-04-09 12:16:00,Day
1727,1727,2025-04-14 11:51:00,2025-04-14 13:51:00,Day
1728,1728,2024-08-23 09:16:00,2024-08-23 10:16:00,Day
